12	27	21
12	27	22
12	27	23
12	27	24
12	28	21
12	28	22
12	28	23
12	28	24
12	28	26
20	27	21
20	27	22
20	27	23
20	27	24
20	30	24
23	58	56
23	58	57
25	28	26
25	28	27
38	56	47
41	58	57
42	60	56
44	56	47
44	57	47
45	57	47
45	57	56
45	58	56
46	56	47
46	57	47
53	57	56
53	58	56
54	58	56
54	58	57
12	28	34
12	28	35
20	27	28
37	47	56
37	47	57
38	56	57
38	56	58
41	47	57
41	56	57
44	56	58
44	57	58
46	56	58
46	57	58
48	56	58
48	57	58
49	56	58
49	56	60
49	57	58
50	56	60
51	56	60
52	56	60
55	56	58
55	57	58
38	24	21
29	28	21
38	24	22
36	27	22
37	27	22
29	28	22
36	28	22
37	28	22
38	24	23
36	27	23
29	28	23
36	28	23
36	27	24
37	27	24
29	28	24
36	28	24
37	28	24
36	30	24
37	30	24
29	28	26
36	28	26
37	28	26
29	28	27
40	34	28
44	34	28
39	35	28
41	35	28
59	56	47
61	56	47
59	57	47
61	57	47
62	57	47
62	57	56
62	58	56
10	51	4
11	51	4
12	51	4
13	51	4
16	51	4
17	51	4
18	51	4
19	51	4
41	51	4
25	28	21
25	28	22
25	28	23
25	28	24
29	30	24
32	34	28
33	34	28
33	35	28
48	56	47
49	56	47
48	57	47
49	57	47
53	57	47
20	4	51
40	4	51
44	4	51
46	4	51
59	56	60
52	4	51
55	4	51
59	4	51
36	21	22
37	21	22
36	21	23
36	21	24
37	21	24
38	24	27
38	24	28
40	26	28
61	56	58
61	56	60
60	57	58
61	57	58
