12	3	5
12	3	6
12	3	7
12	3	10
12	3	11
12	5	7
12	5	10
12	5	11
12	6	7
12	6	10
12	6	11
12	7	10
12	7	11
12	10	11
20	1	2
20	1	4
20	1	7
20	1	9
20	1	10
20	1	13
20	2	4
20	2	7
20	2	9
20	2	10
20	2	13
20	4	7
20	4	9
20	4	10
20	4	13
20	7	9
20	7	10
20	7	13
20	9	10
20	9	13
20	10	13
21	5	14
21	5	19
21	6	14
21	6	19
21	14	19
22	5	16
22	6	16
24	5	14
24	5	16
24	6	14
24	6	16
24	14	16
25	16	19
26	16	19
27	5	26
27	6	26
28	5	16
28	6	16
30	14	16
31	16	19
32	16	19
36	5	16
36	5	30
36	5	34
36	6	16
36	6	30
36	6	34
36	16	21
36	16	27
36	16	34
37	5	30
37	5	34
37	6	30
37	6	34
38	5	16
38	5	19
38	5	30
38	6	16
38	6	19
38	6	30
38	16	19
38	19	24
38	19	30
38	19	36
38	24	36
40	3	4
40	3	14
40	3	16
40	3	25
40	3	26
40	3	34
40	3	36
40	4	14
40	4	16
40	4	25
40	4	26
40	4	34
40	4	36
40	14	16
40	14	25
40	14	26
40	14	33
40	14	34
40	14	36
40	16	34
40	25	26
40	25	33
40	25	36
40	26	33
40	26	36
40	33	36
41	6	7
41	6	10
41	6	11
41	6	31
41	6	33
41	7	10
41	7	11
41	7	31
41	7	33
41	7	35
41	10	11
41	10	31
41	10	33
41	10	35
41	11	31
41	11	33
41	11	35
41	31	33
41	31	35
44	3	4
44	3	14
44	3	34
44	3	36
44	4	14
44	4	34
44	4	36
44	14	34
44	14	36
52	4	47
52	33	47
55	4	39
55	4	43
55	4	47
55	39	43
55	39	47
55	43	47
56	4	39
56	33	39
57	4	39
57	33	39
58	33	39
59	4	39
59	4	58
59	33	39
12	3	17
12	3	27
12	3	28
12	3	51
12	3	52
12	3	53
12	3	59
12	3	61
12	3	62
12	5	17
12	5	51
12	5	53
12	5	59
12	5	61
12	5	62
12	6	17
12	6	51
12	6	59
12	6	61
12	6	62
12	7	17
12	7	27
12	7	28
12	7	51
12	7	52
12	7	53
12	7	59
12	7	61
12	7	62
12	10	17
12	10	27
12	10	28
12	10	52
12	10	53
12	10	59
12	10	61
12	10	62
12	11	17
12	11	27
12	11	28
12	11	53
12	11	59
12	11	61
12	11	62
13	5	51
13	5	53
13	5	59
13	5	61
13	6	51
13	6	59
13	6	61
20	1	25
20	1	27
20	1	30
20	1	31
20	1	39
20	1	46
20	1	52
20	1	53
20	1	62
20	2	25
20	2	27
20	2	30
20	2	31
20	2	39
20	2	46
20	2	52
20	2	53
20	2	62
20	4	25
20	4	27
20	4	30
20	4	31
20	4	39
20	4	48
20	4	50
20	4	53
20	4	62
20	7	25
20	7	27
20	7	30
20	7	31
20	7	33
20	7	39
20	7	46
20	7	50
20	7	52
20	7	53
20	7	62
20	9	25
20	9	27
20	9	30
20	9	31
20	9	33
20	9	39
20	9	46
20	9	52
20	9	53
20	9	62
20	10	25
20	10	27
20	10	30
20	10	31
20	10	33
20	10	39
20	10	46
20	10	48
20	10	52
20	10	53
20	10	62
20	13	25
20	13	27
20	13	30
20	13	31
20	13	33
20	13	39
20	13	46
20	13	48
20	13	50
20	13	62
21	5	26
21	5	30
21	5	34
21	5	44
21	5	49
21	6	26
21	6	30
21	6	34
21	6	44
21	6	49
21	14	26
21	14	34
21	14	35
21	14	49
21	19	30
21	19	34
21	19	35
21	19	44
21	19	49
22	5	26
22	5	30
22	5	34
22	5	49
22	5	61
22	6	26
22	6	30
22	6	34
22	6	49
22	6	61
22	16	34
22	16	61
23	5	26
23	5	30
23	5	33
23	5	34
23	5	49
23	5	58
23	5	61
23	6	26
23	6	30
23	6	33
23	6	34
23	6	49
23	6	58
23	6	61
24	5	26
24	5	31
24	5	32
24	5	34
24	5	44
24	5	49
24	5	61
24	6	26
24	6	31
24	6	32
24	6	34
24	6	44
24	6	49
24	6	61
24	14	26
24	14	31
24	14	32
24	14	34
24	14	35
24	14	49
24	14	52
24	14	61
24	16	34
24	16	44
24	16	52
24	16	61
25	16	34
25	19	28
25	19	34
25	19	35
25	19	49
26	16	34
26	16	61
26	19	34
26	19	35
26	19	49
27	5	30
27	5	34
27	5	61
27	6	30
27	6	34
27	6	61
27	26	30
28	5	30
28	5	49
28	5	61
28	6	30
28	6	49
28	6	61
28	16	61
29	16	34
29	16	63
29	28	63
30	14	32
30	14	34
30	14	35
30	14	49
30	16	34
31	16	63
31	19	49
31	19	63
32	16	34
32	19	34
32	19	49
33	16	34
33	32	35
33	32	51
35	16	52
36	5	42
36	5	49
36	5	61
36	6	42
36	6	49
36	6	61
36	16	42
36	16	61
36	21	42
36	21	61
36	27	42
36	27	49
36	28	42
36	30	42
36	30	61
36	34	42
36	34	49
36	34	61
36	35	42
36	35	49
36	35	61
37	5	47
37	6	47
37	21	47
37	27	47
37	28	47
37	30	47
37	34	47
37	35	47
38	5	49
38	5	54
38	5	56
38	5	60
38	5	63
38	6	49
38	6	54
38	6	56
38	6	60
38	6	63
38	16	52
38	16	54
38	16	56
38	16	60
38	16	63
38	19	49
38	19	54
38	19	56
38	19	60
38	19	63
38	24	54
38	24	56
38	24	60
38	24	63
38	30	52
38	30	54
38	30	56
38	30	60
38	30	63
38	36	52
38	36	54
38	36	56
38	36	60
38	36	63
39	35	63
40	3	47
40	3	48
40	3	56
40	3	57
40	3	58
40	3	60
40	4	47
40	4	48
40	4	58
40	4	60
40	14	47
40	14	56
40	14	57
40	14	58
40	14	60
40	16	44
40	16	47
40	16	56
40	16	57
40	16	58
40	16	60
40	25	44
40	25	47
40	25	48
40	25	56
40	25	57
40	25	58
40	25	60
40	26	44
40	26	47
40	26	48
40	26	56
40	26	57
40	26	58
40	26	60
40	33	44
40	33	47
40	33	48
40	33	60
40	34	47
40	34	48
40	34	56
40	34	57
40	34	58
40	34	60
40	36	47
40	36	48
40	36	56
40	36	57
40	36	58
40	36	60
41	6	43
41	6	47
41	6	51
41	6	54
41	6	55
41	6	56
41	6	58
41	6	59
41	6	60
41	6	63
41	7	43
41	7	47
41	7	51
41	7	54
41	7	55
41	7	56
41	7	58
41	7	59
41	7	60
41	7	63
41	10	43
41	10	47
41	10	54
41	10	55
41	10	56
41	10	58
