1	33	28
1	48	16
2	27	23
2	33	28
2	48	16
3	27	23
3	28	23
4	28	23
7	44	40
7	44	42
7	48	16
8	48	16
9	33	28
9	48	16
10	33	28
10	49	48
10	63	56
12	49	48
12	52	51
12	59	34
12	59	39
12	59	54
12	60	56
12	62	58
12	63	56
13	27	23
13	28	23
13	52	51
13	59	34
13	59	39
13	59	54
14	48	16
15	48	16
17	49	48
20	52	51
20	56	55
20	59	34
20	59	54
20	61	58
20	62	58
21	28	23
21	35	34
21	42	40
21	59	34
21	59	39
21	59	54
22	35	34
22	59	34
22	59	39
22	59	54
23	35	34
24	33	28
24	35	28
24	35	34
24	59	34
24	59	39
24	59	54
25	33	28
25	35	28
25	35	34
25	58	52
25	58	54
25	58	56
25	63	56
26	35	34
26	59	34
26	59	39
26	59	54
27	35	34
28	59	39
28	59	54
29	60	55
29	60	56
29	60	57
30	42	40
30	60	55
30	60	56
30	60	57
31	59	34
31	59	39
31	59	54
31	60	55
31	60	56
31	60	57
32	59	34
32	59	39
32	59	54
32	60	55
32	60	56
32	60	57
32	63	56
33	49	48
33	59	39
33	59	54
35	59	54
36	59	39
36	59	54
38	60	55
38	60	56
38	60	57
38	61	57
38	61	58
38	62	57
38	62	58
38	62	59
40	59	54
40	60	55
40	60	56
40	60	57
42	59	54
42	60	55
42	60	56
42	60	57
42	62	57
42	62	58
42	63	56
44	59	54
44	60	55
44	60	56
44	60	57
46	60	57
47	60	57
48	56	55
48	60	55
48	60	57
49	56	55
49	60	55
49	60	57
49	62	57
49	62	58
49	62	59
50	56	55
50	58	52
50	58	54
50	62	59
51	56	55
51	62	59
52	61	57
52	62	57
52	62	59
53	58	56
53	61	57
53	62	57
53	62	59
55	61	57
55	61	58
1	33	35
1	48	49
2	27	36
2	33	35
2	48	49
3	27	36
3	28	35
3	28	36
3	33	35
4	28	35
4	28	36
4	33	35
5	39	59
7	48	49
9	33	35
9	51	52
9	57	60
9	57	61
9	57	62
10	33	35
10	51	52
10	57	60
10	57	61
10	57	62
11	52	58
12	52	58
12	55	56
12	57	61
13	27	36
13	28	33
13	28	35
13	28	36
13	52	58
13	59	62
14	57	60
14	57	61
14	57	62
16	51	52
17	51	52
18	52	58
19	52	58
20	52	58
20	56	58
20	56	60
20	56	63
20	57	60
21	28	36
21	42	44
21	59	62
22	23	27
22	23	36
22	23	37
22	28	36
22	59	62
24	40	44
24	42	44
24	59	62
25	51	52
25	58	61
25	58	62
26	27	36
26	28	36
26	59	62
28	59	62
29	51	52
30	33	35
30	42	44
30	51	52
31	33	35
31	51	52
31	59	62
32	33	35
32	51	52
32	59	62
33	51	52
33	59	62
35	59	62
36	59	62
38	48	49
38	51	52
40	59	62
42	51	52
44	59	62
46	56	58
46	56	63
47	56	58
47	56	63
48	56	58
48	56	63
49	56	58
49	56	63
50	56	60
50	56	63
50	57	60
50	57	61
50	58	61
51	54	59
51	56	60
51	56	63
51	57	60
52	54	59
53	54	59
31	28	23
32	28	23
34	28	23
37	35	28
38	35	28
39	35	28
41	35	28
52	35	28
53	35	28
37	35	33
38	35	33
39	35	33
41	35	33
52	35	33
53	35	33
37	35	34
53	52	51
59	58	52
57	56	55
26	27	23
26	28	23
30	33	28
40	59	34
42	59	34
40	59	39
42	59	39
44	59	39
57	58	52
59	61	57
25	16	48
33	16	48
42	16	48
46	16	48
31	28	35
32	28	35
31	28	36
32	28	36
38	34	59
41	34	59
45	34	59
49	34	59
50	34	59
51	34	59
52	34	59
53	34	59
46	39	59
47	39	59
48	39	59
49	39	59
50	39	59
51	39	59
52	39	59
57	39	59
55	54	58
57	54	59
59	55	60
59	56	60
59	56	63
61	56	63
44	34	35
45	34	35
49	34	35
50	34	35
51	34	35
54	34	35
58	34	35
63	55	60
61	56	60
