34	28	33
36	33	35
36	34	35
38	34	35
39	34	35
41	34	35
52	34	35
53	34	35
59	55	56
59	56	58
3	28	33
4	28	33
8	48	49
9	48	49
11	51	52
12	55	60
12	57	60
12	57	62
12	59	62
14	48	49
15	48	49
18	51	52
19	51	52
20	39	59
20	57	61
20	57	62
20	59	62
21	28	33
21	28	35
21	33	35
22	23	28
22	28	33
22	28	35
22	33	35
23	33	35
24	33	35
24	40	42
25	33	35
26	28	33
26	28	35
26	33	35
27	28	33
27	28	35
27	33	35
29	40	42
29	40	44
29	42	44
29	48	49
30	48	49
31	48	49
32	48	49
38	40	42
38	40	44
38	42	44
40	48	49
42	59	62
44	48	49
46	55	56
46	55	60
46	56	60
47	48	49
47	55	56
47	55	60
47	56	60
48	56	60
49	56	60
50	56	58
50	57	62
50	58	62
51	54	58
51	56	58
51	57	61
51	57	62
51	58	61
51	58	62
53	54	58
53	58	61
53	58	62
29	16	48
30	16	48
31	16	48
32	16	48
38	16	48
40	16	48
44	16	48
47	16	48
31	28	33
32	28	33
36	34	59
44	34	59
53	52	58
57	54	58
57	56	58
57	56	63
59	58	61
